,title,title_label,description,description_label
87,한동훈 나랏돈 잘 써야 이재명 특검 통과돼야 ,1,더불어민주당은 김건희 여사 특검 수용을 거듭 촉구했습니다 보도에 이유민 기자입니다 리포트 더불어민주당은 김건희 여사 특검법 수용을 거듭 촉구했습니다 이재명 대표는 최고위원회의에서 검찰이 제대로 하지 ,1
88,청문회장서 똑같은 디올백 꺼내 든 야당 박장범 파우치는 팩트 ,1,과거 김건희 여사가 받은 명품 가방을 조그마한 파우치 라고 표현한 것을 두고 공방을 벌였다 앵커 앞서 박 후보자는 뉴스 앵커 시절인 지난 월 윤석열 대통령과의 신년 대담에서 김건희 여사 명품 가방 수수 ,1
89,한동훈 이재명 선거법 판결에 백현동 사건도 사실상 유죄 난 것 ,1,앞서 한 대표는 윤석열 대통령에게 이른바 김건희 대 요구 를 전달하는 과정에서 이 대표의 공직선거법 선고일인 월 일을 수 차례 강조 사실상의 데드라인 으로 제시했다는 평가를 받았다 당내 친윤계에선 이 같은 ,1
90,오세훈 조윤선 서울시향 이사에 이미 복권 정상적 절차 밟아 ,0,아울러 오 시장은 이날 김건희 여사 공천 개입 의혹 의 핵심 인물인 정치 브로커 명태균씨와의 관련성을 재차 부인했다 오 시장은 명씨가 도움을 줬다고 주장한 년 서울시장 보궐선거 당시 자신이 여론조사에서 줄곧 ,1
91, 오늘의 주요 정치 일정 정치 월 일 월요일 ,1, 김건희 특검법 관철 더불어민주당 국회의원 차 비상행동 선포식 국회 본관 계단 앞 천막 조국혁신당 당대표 최고위원회의 국회 본관 당회의실 호 김준일의 뉴스공감 출연 ,1
92, 법치회복 사법살인 여야 극한대치,1, 여야 징역형 정면 충돌 한동훈 판사겁박 무력시위 중단 이재명 김건희 특검 반드시 통과 이번에 김건희 특검을 반드시 통과시켜야 한다 고 밝혔다 이어 주권자인 국민이 법질서 회복을 ,1
93, 윤석열 퇴진 전북운동본부 결성 여개 시민사회단체 참여,1,이들은 퇴진 의미를 담아 윤 대통령과 김건희 여사에게 주먹을 날리는 퍼포먼스를 했다 윤석열퇴진 전북운동본부는 오는 일 전주 모래내시장 앞에서 도심 행진을 하며 차 윤석열 퇴진 전북도민 대회를 개최할 ,1
94,이재명 검찰 국가 질서 어지럽혀 김건희 특검 반드시 실현 ,1,더불어민주당 이재명 대표가 김건희 특검법 이 반드시 통과돼야 한다고 재차 강조했다 이 대표는 일 오전 국회에서 열린 최고위원회의에서 질서 유지의 최후 보루라고 할 검찰이 검찰권을 남용하고 또 범죄를 은폐하고 ,1
95,민주 윤 대통령 공천 거래 드러나도 꿈쩍 안 해 검찰은 법죄집단 ,0,이어 명씨와 김건희 여사의 긴밀한 관계도 드러나고 있다 며 명씨는 대선 당시 대통령 부부 사저를 방문해 김 여사가 주가조작 의혹 관련 검찰 서면조사 대책회의를 한다는 사실까지 알고 있었다 년 뒤에나 밝혀진 ,1
96, 이재명 구하기 올인하는 거야 판사 때리며 특검 탄핵 무차별 공 ,1,이 대표를 중심으로 한 단일대오 형성을 강조하면서 김건희 특별검사법 통과를 촉구하는 장외집회를 다수가 김건희 특검을 바라고 있기 때문에 주권자의 뜻에 따라 반드시 실현되도록 최선을 다하겠다 고 말했다 ,1
97, 특감 미룰 이유없다 추경호 국회의장 만나 중재 요구,0,국민의힘은 김건희 특별검사법 이 먼저라며 특별감찰관에 미온적인 민주당에 입장 변화를 요구하며 우 국민의힘 원내 핵심 관계자는 민주당이 특별감찰관을 추천하지 않고 김건희 특검만 하자는 것은 정치적 ,1
98, 정치쇼 서정욱 이재명 입장서 최악의 판결 이승훈 의 거짓말은 ,0,지금 김건희 여사 명태균 씨한테 만 원 줬다는 거잖아요 이건 공직선거법 위반인데 바로 지금 윤석열 이 재판에 대한 불복이라기보다는 김건희 여사 특검에 대한 좀 확실한 주장이 필요해요 윤석열 대통령은 잘못한 ,1
99,박장범 사장 후보자 청문회 박장범 위장전입 등 잘못 명백 ,0,앞서 박 후보자는 지난 월 윤 대통령 신년 대담에서 김건희 여사의 명품백 수수 의혹에 대해 이른바 파우치 외국 회사의 조그마한 백 이라는 표현을 쓴 바 있다 여당에서도 박 후보자의 파우치 표현을 두고 비판이 ,1
100,이재명 불공정한 권한 행사 김건희 특검법 통과돼야 ,1, 이번 김건희 특검법은 반드시 통과돼야 한다 고 말했다 이 자리는 공직선거법 위반 재판 심에서 징역 부인 김건희 여사 의혹에 대해선 불기소 처분했다는 주장으로 풀이된다 이 대표는 그러면서 일 통과된 ,1
101,국힘 이재명 심 신속히 진행을 재판 모니터링 꾸릴것 ,0,국민의힘은 인 재판 생중계 요구 시위 등 사법부를 압박하는 장외 활동을 사실상 접고 김건희 여사 특별검사법 재표결을 앞두고 단일대오로 역공을 편다 이 대표의 징역형 선고로 김 여사 특검법에 대한 동력이 ,1
102,이재명 재판에 대해 나흘째 공식반응 없는 용산 내부적으론 사필귀 ,0, 판결 부정은 독재국가 만들기 거야가 처리한 김건희 특검법 한덕수 총리 내일 거부권 건의방침 야당이 일방 처리한 김건희 여사 특별검사법 에 대해선 일 한덕수 국무총리 주재 국무회의에서 윤석열 ,1
103,박찬대 심 판결 명백한 사법살인 그런데 김건희 는 ,0,박 원내대표는 윤석열 대통령과 김건희 여사에 대해 수사가 이뤄지지 않는 점을 지적했다 그는 작용은 그런데 김건희 는 그런데 윤석열은 이라고 했다 이어 그는 제 야당의 대표와 배우자가 년 넘게 수사를 받고 ,1
104,중앙일보 대기자 김건희 특검 퇴임 후로 미루면 훨씬 큰 고통 ,1,것 이라며 먼저 김건희 여사 특검이 이뤄져야 한다 퇴임 후로 미루면 훨씬 더 큰 고통을 겪게 된다 고 구속된 정치브로커 명태균씨와 얽힌 김건희 여사 공천 개입 의혹은 좋은 사냥감이 될 것 이라며 사실상 퇴로가 ,1
105,민교협 소속 대구대교수 윤석열 퇴진 시국선언,0,이들은 부자감세 한반도 군사적 긴장 고조 교육 공공성 퇴보 채 상병 특검 논란 김건희 국정농단 이태원 참사 책임 등 윤석열 정부의 각종 실정 을 거론하면서 이에 대한 책임을 지고 대한민국의 미래와 한반도 ,1
106,이재명 검찰 범죄 은폐 불공정 권한 행사로 국가 질서 어지럽히고 있 ,1, 심 선고 이후 첫 회의서 김건희 특검법 수용 압박 이 나라 주인은 국민 압도적 다수가 특검 바라 여당에 김건희 특검법 수용을 압박했다 이 대표는 이날 오전 국회에서 열린 최고위원회의에서 주권자 ,1
107, 박장범 사장 후보 년 최순실 국정농단 보도 미루거나 누락 ,0,이훈기 의원은 박장범 후보자는 과거에는 박근혜 최순실 에게 충성하더니 이번 정권에서는 윤석열 김건희 로 환승 충성하고 있다 고 비꼬았습니다 그러면서 사장이 될 경우 더 심각한 보도농단 이 일어날 것 ,1
108, 이재명 심 후폭풍 야당 정치판결 여당 판사 겁박 ,0,왜 김건희 여사에 대한 수사는 제대로 이루어지지 않고 심지어 기소조차 되지 않았다는 데 국민께서는 있다며 김건희 여사 특검법을 통과시키겠다고 강조했습니다 이재명 더불어민주당 대표 국민의 압도적 다수가 ,1
109, 대북전단 방치한 국방장관 탄핵 사유 검토 ,0, 김건희 살리자고 불장난을 마다않는 범죄 집단 이라며 국방위원들과 함께 국방부 장관 탄핵 사유 점검에 들어가겠다 고 했다 김 최고위원은 김건희 이슈를 덮겠다고 국민 안전을 볼모 삼는 무능충성 충암파 국방부 ,1
110, 윤 사퇴 안 하면 국민이 직접 파면 충북 시민행동 예고,0,이들은 이른바 명태균 게이트 와 함께 여론 조작 공천 개입 정치자금법 위반 명품 가방 수수 주가조작 등 대통령과 배우자 김건희 관련 의혹이 잇따라 나오지만 윤 정권은 공정과 상식에 반하는 자세로 일관하고 ,1
111,이재명 검찰 불공정이 국가 질서 어지럽혀 김건희 특검 반드시 통과 ,1,더불어민주당 이재명 대표는 일 김건희 여사 특검이 실현될 수 있도록 최선을 다하겠다고 밝혔다 이 대표는 박찬대 원내대표는 이재명 대표에 대한 엉터리 판결 이후에 윤석열 대통령과 김건희 도 처벌받아야 한다는 ,1
112,박찬대 실형에 대통령 박근혜와 똑같은 벌 받아야 ,1,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 발언하고 있다 사진 왜 김건희 여사를 향한 수사는 제대로 이뤄지지 않고 심지어 기소조차 되지 않냐고 분노하고 있다 고 ,1
113,이재명 압도적 국민이 바라는 김건희 특검 실현에 최선 ,1,사진 연합뉴스 매일일보 이상래 기자 | 이재명 더불어민주당 대표가 일 김건희 여사 특별검사법은 김건희 특검법은 지난 일 세 번째로 국회 본회의를 통과됐다 윤석열 대통령은 지난 일 기자회견에서 ,1
114,민주당 이재명 민생경제 챙길 것 일은 장외집회 ,0,원내는 김건희 특검법 관철을 위한 차 비상행동에 돌입합니다 황 대변인은 이날부터 오는 일까지 비상행동을 이어갈 예정이라고 설명했습니다 이 대표는 민생경제 분야에 집중할 예정입니다 오는 일 국내 ,1
115,이재명 검찰 권한 남용해 국가 질서 어지럽혀 ,1,검찰이 김건희 여사 관련 의혹 수사에 소극적이라고 지적한 것으로 풀이된다 이 대표는 이어 국민은 이 나라의 법질서가 회복되길 바란다 며 김 여사 특검 법 은 반드시 통과돼야 한다 며 대통령의 거부권 행사가 ,1
116,최민희 비명계 움직이면 당원들과 함께 죽일 것 ,1,최 의원은 이달 일 서울 광화문에서 개최된 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 오마이 유튜브에 민주당에 숨죽이던 비명계가 움직이기 시작했다 고 한다 며 이같이 ,1
117,민주 정부 향해 총공세 탄핵 임기단축에 장관 교체까지 ,0,더불어민주당이 이재명 민주당 대표의 위증교사 혐의 심 선고와 김건희 여사 특검법 재표결을 앞두고 김 최고위원은 대북 전단을 또 방치해 남북긴장을 다시 증폭하는 정권은 정말 미쳤다 며 김건희 이슈를 ,1
118,청문회장에 등장한 김 여사 디올백 박장범 파우치는 팩트 라며 사 ,1,박장범 사장 후보자가 국회 인사청문회에서 김건희 여사가 받은 디올 핸드백에 대해 파우치가 정확한 상품명이며 팩트 사실 라고 거듭 강조했다 박 후보자는 일 국회 과학기술정보방송통신위원회의 사장 ,1
119,박장범 파우치 지칭했던 김건희 디올백 청문회장서 등장 포착 ,0,방송에서 김건희 여사와 관련된 디올백 을 파우치 라고 표현한 것에 대해 영어를 우리말로 풀어쓴 것 이라고 해명했다 조인철 더불어민주당 의원은 김건희 여사의 수수 의혹이 있었던 디올백을 청문회장에 직접 가져와 ,1
120,이재명 질서유지 보루인 검찰이 권한남용 김건희 특검 통과돼야 ,1,있다 며 김건희 여사 특검 특별검사 법을 처리해야 한다고 밝혔다 이 대표는 이날 국회에서 열린 당 국민의힘이 김건희 특검을 거부하면 국민이 용납하겠느냐 고 여당을 압박했다 박 원내대표는 대통령 배우자라도 ,1
121,여야 조원 규모 예산안 증 감액 심사 돌입 김건희 예산 이재명 ,0,여야가 김건희 예산 과 이재명 예산 등에 칼질을 예고하고 있기 때문이다 특히 법사위에서는 검찰의 특수활동비 등을 둘러싼 공방이 예상된다 앞서 야당은 권력기관 예산 인 검찰 감사원의 특수활동비 등을 ,1
122,최민희 비명계 움직이면 제가 당원과 함께 죽일 것 ,1,앞서 최 의원은 그제 서울 도심에서 열린 김건희 윤석열 국정농단 규탄 특검촉구 제 차 국민행동의 날 집회 현장에서 오마이 와 인터뷰를 하며 이같이 말했습니다 최 의원은 향후 재판을 어떻게 전망하느냐 는 질문에 ,1
123,이재명 김건희 범죄 은폐에 주력할 때 아냐 특검법 반드시 통과 ,1, 일 김건희 여사 특검이 실현되도록 최선을 다하겠다 고 밝혔다 이 대표는 윤석열 대통령을 향해 친인척 아울러 이 대표는 김건희 여사 특검 반드시 통과돼야 한다 며 특검법에 대한 대통령의 거부권 재의요구권 ,1
124, 국가질서 어지럽혀 특검 반드시 통과돼야 ,1,이상섭 기자 이재명 더불어민주당 대표는 일 김건희 여사 특검법과 관련 이번 특검은 반드시 통과돼야 이 대표는 선고 다음 날인 일 서울 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 ,1
125,여 친윤 당원게시판 논란 당무감사 요구 스스로 바로잡아야 ,1,국민의힘 일각에서 당원게시판에 한동훈 대표와 가족 명의로 윤석열 대통령과 김건희 여사를 비방하는 글이 올라왔다는 의혹을 당무감사해야 한다는 요구가 계속되고 있다 친윤계인 김민전 국민의힘 최고위원은 일 오전 ,1
