,title,description,title_label,description_label
87, 이로운시선 이재명 심 유죄 판결 그 후폭풍 민주주의는 어떻게 무 ,사법부 신뢰와 민주주의 논쟁 확산브라질의 세차 작전 과 한국의 현재 그런데 김건희 는 그런데 윤석열은 그런데 김건희 는 그런데 윤석열은 이재명 대표는 선고 다음날 집회에서 죽지 않는다 며 정치적 의지를 ,0,1
88, 무등의 아침 이재명 사법리스크 현실화 정치의 사법화 반성해야 ,그러나 그런 당내 분위기를 의식해서인지 오히려 윤석열 대통령과 김건희 여사에 대한 비판의 목소리를 훨씬 기본적으로 이것은 저의 주관적인 느낌인데 전반적으로 이준석 전 대표는 김건희 여사와 명태균 라인에 ,0,1
89,입법 행정 대격돌 사법부로 번지나 민주당 동시 전투,앞의 한 중진의원은 민주당은 재판결과에 대한 문제제기와 함께 김건희 여사 등에 대한 수사와 이재명 대표에 대한 수사 판결의 상대성을 제기하겠지만 이게 국민들에게 어느 정도나 설득력이 있을지 모르겠다 방탄 ,1,1
90,최민희 의원 비명계 움직이면 제가 죽일 것 파문,최 의원은 앞서 지난 일 서울 도심에서 열린 김건희 윤석열 국정농단 규탄 특검촉구 제 차 국민행동의 날 집회에 참석해 오마이 와 인터뷰를 하면서 이같이 말했다 그는 향후 재판을 어떻게 전망하느냐 는 질문에 ,0,1
91,경찰 윤 대통령 부부 비방글 국민의힘 게시판 서버 보존 요청,국민의힘 당원 게시판에 한동훈 대표와 한 대표 가족의 이름으로 윤석열 대통령과 김건희 여사를 비방하는 게시글이 올라왔다는 의혹과 관련해 경찰이 당 사무처에 게시판 서버 자료를 보존해달라는 공문을 보냈다 ,1,1
92,안동대 교수 인 대통령 즉각 퇴진 시국선언 동참,또 최근 쏟아지는 명태균 씨 관련 여론조작과 공천개입 의혹에 대해 국민들이 특검을 요구하고 있는데도 윤 대통령은 대국민 담화에서 김건희 특검 을 불법 으로 규정했다 며 작금의 국정농단 사태를 지켜보기에는 ,0,0
93, 연대 논술 시험 유출자 명 추가 특정 시험감독관 참고인 조사 종합 ,김 청장은 윤석열 대통령 부인 김건희 여사의 공천 개입 의혹 을 제기했다가 피소된 명태균 씨 수사 상황에 대해선 총 건으로 공공범죄수사대에서 수사를 하고 있다 며 명 씨가 언론사를 고소한 건은 ,0,0
94,이재명 판결에 국민의힘 반색 일희일비 안 된다 내부경계도,김근식 김건희 리스크 등 반성 먼저 최재형 대통령실 대폭 쇄신 이재명 더불어민주당 대표의 공직선거법 하고 김건희 여사 리스크 이런 것들이 계속 확대되면서 우리가 그런 이 대표의 득세의 숙주 역할을 한 것 ,1,1
95, 주간 미디어 브리핑 박장범 사장 후보자 인사청문회,민주당 등 야당은 박 후보자가 지난 윤석열 대통령 신년 대담에서 김건희 여사가 받은 명품백을 조그마한 파우치 라고 표현하는 등 논란에 대해 사장 자격이 없다 며 송곳 검증을 예고했다 월 국회 ,0,0
96,조국 민주 향해 검찰개혁 법 협조 요청 이런 검찰 그냥 둬선 ,조 대표는 이날 국회에서 열린 최고위원회의에서 국회 과반의 의석수를 차지하고 있는 거대 야당인 민주당을 향해 김건희 특검법은 대통령의 거부를 감수하면서도 본회의에 올리면서 수사와 기소 분리 법안은 왜 올리지 ,0,1
97, 사진 대전 서구을 지역위 국정농단 특검촉구 서명운동,더불어민주당 대전 서구을 지역위원회 위원장 박범계 소속 채계순 박수빈 전 대전시의원 김신웅 전 서구의원 등이 일 서구 월평동 신촌네거리에서 김건희 윤석열 국정농단 규탄 특검 촉구 천만인 서명운동에 ,1,1
98, 사법 살인 정치판결 이재명 심 선고 변론장 된 민주당 최고위,그러면서 이번 엉터리 판결 이후 김건희 여사와 윤석열 대통령도 처벌 받아야 한다는 의견이 확산되고 있다 면서 낙선 후보의 말 몇 마디에 이렇게 중형을 내릴 거면 당선을 위해 허위사실을 수차례 발표해 공표한 ,1,0
99, 리스크 대 리스크 여론전 총력 강대강 치닫는 ,민주당 역시 김건희 여사 의혹 에 대한 특검을 주장하며 주말 장외집회 등을 통한 세력 모으기에 집중하고 있다 이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 ,1,1
100, 시사정각 이재명 죽지 않아 비명계 일극체제 파고들까 ,그러니까 김건희 여사 특검 윤석열 정부의 무능에 대한 이 특검에 대해서 이것을 하지 않으면 나라가 흔들린다는 부분은 하던 것이기 때문에 하되 더 강력하게 외적인 부분에 있어서 주장하면서 당원들의 지지를 추인할 ,0,1
101, 박장범은 꼭두각시 핵심은 고대영 류희림 김건희 라인 ,류희림 김건희 여사로 이어지는 라인 이라고 주장했다 한민수 의원은 일 박 후보자 인사청문회에서 구 카르텔 과 김건희 라인 을 명시한 관계도를 띄웠다 구 카르텔 은 고대영 전 사장과 정철웅 기자 김건희 ,0,0
102, 영상 민주당 이재명 판결 성토 심판결 명백한 사법살인 ,박 원내대표는 윤석열 대통령과 김건희 여사에 대한 의혹들을 지적하며 수사가 공평하게 이뤄져야 한다고 강조했다 박 원내대표는 유력한 야당 대선후보를 제거하면 자신들의 죄가 없어지고 처벌받지 않을 것이며 정권 ,0,0
103,대구대 안동대 교수 연구자 시국선언 국정 파탄 ,정책 김건희 국정 개입 논란 부자 감세와 교육 재정 파탄 등을 한목소리로 규탄했다 안동대 시국선언 참가자들은 윤 대통령 외교 문제를 집중 지적하면서 김건희 비리 문제도 강조했다 이들은 미국 중심 일극 체제가 ,0,0
104,최민희 비명계 움직이면 죽는다 당원과 함께 죽일 것 ,앞서 최 의원은 지난 일 서울 도심에서 열린 김건희 윤석열 국정농단 규탄 특검촉구 제 차 국민행동의 날 집회에 참석 현장에서 오마이 와 인터뷰를 하면서 이같이 말했습니다 최 의원은 향후 재판을 어떻게 ,0,0
105,명태균 김건희 설득해 윤한홍 막아 대선캠프 인선 관여 의혹,윤석열 대통령 부부 공천 개입 의혹 핵심 인물인 명태균 씨가 자신이 김건희 여사를 설득해 윤한홍 의원의 그는 윤석열이 지방 가면 나는 지 마누라 김건희 여사 한테 가지 장제원하고 권성동이 있어서 딱 이렇게 ,0,1
106,한동훈 판사 겁박 대응 이재명 특검 통과돼야 ,대신 김건희 여사 특검법 을 반드시 관철하겠다는 의지를 밝혔는데요 이 대표는 검찰이 검찰권을 남용하고 범죄를 은폐하고 불공정한 권한 행사로 국가 질서를 어지럽히고 있다 고 비판하면서 검찰이 제대로 하지 ,1,1
107, 위클리오늘 홍준표 용병정치에 눈먼 국힘 이젠 바꿔야 할 때 ,배운 정치는 오래가지 못한다 며 용병 정치에 눈먼 이 당 국민의힘 이젠 바꿔야 할 때 라고 했다 최근 국민의힘 내부에서는 윤석열 대통령과 김건희 여사를 비난한 당원 게시판 글과 관련된 논란이 이어지고 있다 ,0,1
108, 위클리오늘 이재명 김건희 특검법 반드시 통과돼야 ,또 대통령의 김건희 특검법에 대한 거부권 재의요구권 행사가 예상되지만 이 나라는 대통령 혼자의 것이 아니다 국민의 압도적 다수가 특검을 바라므로 주권자의 뜻에 따라 특검이 반드시 실현되도록 최선을 다하겠다 ,1,1
109, 포토 이재명 대표 김건희 특검법 반드시 통과돼야 ,이재명 더불어민주당 대표가 일 국회에서 열린 최고위원회의에서 모두발언을 하고 있다 이병화 ,1,1
110, 김건희 여사 디올백 꺼내 든 야당 박장범 객관적이고 중립적 용어 ,박장범 사장 후보자가 국회 인사청문회에서 과거 김건희 여사의 명품 가방 수수 논란과 관련해 파우치 라고 지칭한 것은 객관적이고 중립적인 용어를 사용한 것 이라고 했다 박 후보자는 일 국회 ,1,1
111,명태균 윤한홍은 나 때문에 비서실장 경남지사에서 잘렸다 ,명태균씨가 김건희 여사를 설득해 대통령 비서실장 인선을 막았다는 취지로 말하는 녹음 파일이 일 추가로 공개됐다 더불어민주당은 이날 공보국을 통해 관련 녹음 파일을 개 공개했다 명씨는 년 월 대선 직전 ,1,0
112,검찰 명태균 김건희 여사 대화사진 장 추가 확보,이 가운데는 김건희 여사와 나눈 대화 캡처본 장이 포함된 것으로 확인됐습니다 최진석 기자의 이 가운데는 명 씨가 김건희 여사와 나눈 텔레그램 대화 캡처본 장도 포함된 것으로 취재 결과 확인됐습니다 이 ,1,0
113, 윤 대통령 겨냥 이재명 주권자 뜻 따라 김건희 특검 반드시 실현할 ,따라 김건희 특검이 반드시 실현되도록 최선을 다하겠다 고 밝혔다 이 대표는 이날 국회에서 열린 민주당 최고위원회의에서 윤석열 대통령을 향해 김건희 특검법 거부권 행사가 예상되는데 이 나라는 대통령 혼자의 것이 ,0,1
114,민주 명백한 사법 살인 국힘 판사 겁박 자해 행위 ,이재명 대표는 판결에 대한 직접 언급을 삼가는 대신 검찰을 비판하며 김건희 여사 특검법 통과가 필요하다고 강조했습니다 이재명 민주당 대표 검찰이 제대로 하지 못하면 특별검사를 임명해서 그 훼손된 법 절차를 ,0,0
115,이재명 판결 후폭풍 한동훈 연일 맹폭 하는 속내,또한 한 대표로서는 최근 자신의 쇄신 요구에 윤석열 대통령이 대국민담화와 김건희 여사 외부 활동 자제 등으로 화답했고 자신이 제안했던 특별감찰관 임명 추진이 당론으로 채택되면서 당내 리더십에 힘을 얻은 만큼 ,0,1
116,최민희 비명계 겨냥 움직이면 죽는다 김장겸 이재명 주변 이미 많 ,최민희 의원은 지난 일 서울 광화문 일대에서 진행된 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회 현장에서 유튜브 오마이 등 유튜버들과 만나 이미 일부 언론이 민주당에 숨죽이던 비명계가 ,0,0
117,김소연 변호사 명태균 선불폰으로 이준석 함성득과 진술 맞추려 ,이어 그 얘기는 뉴스토마토 에서 보도도 됐고 거기서도 어느 순간부터 명태균 씨의 김건희 여사에 대한 정보가 정확하지 않았다 고 언급했는데 그래서 김종인 전 개혁신당 공천관리위원장 의 사모인 김미경 할매도 ,1,1
118,이재명 대통령 혼자만의 나라 아냐 김건희 특검 수용 촉구,이재명 더불어민주당 대표가 김건희 특검법 통과를 강조하며 이 나라는 대통령 혼자의 것이 아니 라고 박찬대 원내대표는 제 야당의 대표와 배우자는 년 넘게 수사를 받고 재판을 받고 있는데 왜 김건희 여사에 대한 ,1,1
119,예산 없는 예산 국회 김건희 이재명 만 외치다 시한 또 넘기나, 첨예한 정치 공방은 예산 심사까지 이어져 여야는 각각 이재명 대표 김건희 여사 공세에 열중하고 이른바 김건희 여사 관심 사업들에 대한 삭감을 주장하고 있습니다 김선민 조국혁신당 의원 지난 일 분명한 ,0,1
120, 심 후폭풍 사법 살인 판사 겁박 ,그런데 김건희 는 그런데 윤석열은 이 대표는 판결을 직접 언급하지 않은 채 질서 유지의 최후 보루인 검찰이 검찰권을 남용하고 있다 며 김건희 여사 특검 은 반드시 통과되어야 한다 고 주장했습니다 조국혁신당은 ,0,1
121,명태균 조해진 통해 김건희 학력위조 대응 대선후보 비서실장 ,통해 김건희 여사의 학력 위조 문제에 대응했다는 주장을 내놨다 명씨는 이날 공개된 대화에서 윤한홍이가 명씨는 조해진 전 의원을 김건희 여사와 만나게 하고 당시 의원 신분이었던 박완수 경남도지사를 윤 ,0,1
122, 사장 후보자 박장범 김건희 디올백 수수 관련 파우치 표현은 팩트 ,박장범 한국방송공사 사장 후보자가 대통령 배우자 김건희 여사가 받은 명품 가방을 과거 파우치 라고 지칭한 일을 놓고 상품명을 말한 것일 뿐이라고 주장했다 박 후보자는 일 국회 과학기술정보방송통신위원회 ,1,0
123,이재명 범죄 은폐 불공정 권한 행사로 국가 질서 어지럽혀 ,이 대표는 김건희 여사 특검법 처리를 거듭 강조했다 그는 검찰이 제대로 하지 못하면 특별검사를 임명해서 그 훼손되는 법질서를 지켜내야 하는 것은 너무 당연하다 이번 특검은 반드시 통과돼야 한다 며 대통령의 ,0,0
124, 악어와 악어새 정치인과 무속인 밀착 관계,이에 따르면 지인은 명씨에게 윤 대통령의 집무실 광화문 이전 계획을 언급했고 명씨는 내가 김건희 여사에게 거기 가면 뒈진다 고 했다 고 말했다 이어 김 여사의 사주는 앉은뱅이 눈 좋은 끌어올릴 사주 ,0,1
